,city,date,epidemiological_week,estimated_population,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,last_available_date,last_available_death_rate,last_available_deaths,new_confirmed,new_deaths
1553969,Arraial do Cabo,2021-06-04,202122,30593.0,675,2206.38708,2021-06-04,0.0489,33,1,0
1553975,Cabo Frio,2021-06-04,202122,230378.0,11972,5196.67677,2021-06-04,0.053,635,8,1
1553991,Iguaba Grande,2021-06-04,202122,28837.0,4074,14127.683180000002,2021-06-04,0.0248,101,0,0
1554036,Saquarema,2021-06-04,202122,90583.0,2365,2610.86517,2021-06-04,0.1006,238,13,0
1554047,São Pedro da Aldeia,2021-06-04,202122,106049.0,4468,4213.14675,2021-06-04,0.053,237,2,0
1554060,Araruama,2021-06-05,202122,134293.0,5489,4087.3314299999997,2021-06-05,0.0614,337,9,0
1554062,Armação dos Búzios,2021-06-05,202122,34477.0,4186,12141.42762,2021-06-05,0.0124,52,1,0
1554063,Arraial do Cabo,2021-06-05,202122,30593.0,677,2212.9245300000002,2021-06-05,0.0487,33,2,0
1554069,Cabo Frio,2021-06-05,202122,230378.0,11995,5206.66036,2021-06-05,0.0529,635,23,0
1554085,Iguaba Grande,2021-06-05,202122,28837.0,4075,14131.15095,2021-06-05,0.0248,101,1,0
1554130,Saquarema,2021-06-05,202122,90583.0,2379,2626.32061,2021-06-05,0.1,238,14,0
1554141,São Pedro da Aldeia,2021-06-05,202122,106049.0,4477,4221.6334,2021-06-05,0.0529,237,9,0
1554154,Araruama,2021-06-06,202123,134293.0,5500,4095.5224799999996,2021-06-06,0.0615,338,11,1
1554156,Armação dos Búzios,2021-06-06,202123,34477.0,4186,12141.42762,2021-06-06,0.0124,52,0,0
1554157,Arraial do Cabo,2021-06-06,202123,30593.0,679,2219.46197,2021-06-06,0.0486,33,2,0
1554163,Cabo Frio,2021-06-06,202123,230378.0,12004,5210.56698,2021-06-06,0.053,636,9,1
1554179,Iguaba Grande,2021-06-06,202123,28837.0,4078,14141.55425,2021-06-06,0.025,102,3,1
1554224,Saquarema,2021-06-06,202123,90583.0,2384,2631.8404100000002,2021-06-06,0.0998,238,5,0
1554235,São Pedro da Aldeia,2021-06-06,202123,106049.0,4484,4228.23412,2021-06-06,0.0533,239,7,2
1554248,Araruama,2021-06-07,202123,134293.0,5500,4095.5224799999996,2021-06-07,0.0615,338,0,0
1554250,Armação dos Búzios,2021-06-07,202123,34477.0,4187,12144.3281,2021-06-07,0.0127,53,1,1
1554251,Arraial do Cabo,2021-06-07,202123,30593.0,679,2219.46197,2021-06-07,0.0486,33,0,0
1554257,Cabo Frio,2021-06-07,202123,230378.0,12004,5210.56698,2021-06-07,0.053,636,0,0
1554273,Iguaba Grande,2021-06-07,202123,28837.0,4078,14141.55425,2021-06-07,0.025,102,0,0
1554318,Saquarema,2021-06-07,202123,90583.0,2384,2631.8404100000002,2021-06-07,0.0998,238,0,0
1554329,São Pedro da Aldeia,2021-06-07,202123,106049.0,4484,4228.23412,2021-06-07,0.0533,239,0,0
1554342,Araruama,2021-06-08,202123,134293.0,5515,4106.69208,2021-06-08,0.0615,339,15,1
1554344,Armação dos Búzios,2021-06-08,202123,34477.0,4192,12158.83052,2021-06-08,0.0126,53,5,0
1554345,Arraial do Cabo,2021-06-08,202123,30593.0,683,2232.53685,2021-06-08,0.0483,33,4,0
1554351,Cabo Frio,2021-06-08,202123,230378.0,12025,5219.68243,2021-06-08,0.0531,638,21,2
